City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
589,Sovetskiy,RU,2022-03-13 16:54:47,61.3614,63.5842,9.97,93,100,8.97
590,Pandamatenga,BW,2022-03-13 16:54:48,-18.5278,25.627,74.12,63,100,5.7
591,Porto Belo,BR,2022-03-13 16:54:48,-27.1578,-48.5531,71.26,92,100,7.31
592,Vranjska Banja,RS,2022-03-13 16:54:48,42.555,21.9922,32.52,65,94,2.75
593,Narok,KE,2022-03-13 16:54:49,-1.0783,35.8601,67.23,38,98,1.77
594,Inverness,GB,2022-03-13 16:54:49,57.4791,-4.224,53.8,61,20,11.5
595,Utrecht,NL,2022-03-13 16:53:03,52.0,5.25,61.32,70,99,18.7
596,Sao Felix Do Xingu,BR,2022-03-13 16:54:09,-6.6447,-51.995,89.28,54,32,3.24
597,Mamallapuram,IN,2022-03-13 16:54:50,12.6264,80.1722,83.05,72,100,7.58
598,Havelock,US,2022-03-13 16:54:50,34.8791,-76.9013,39.97,39,0,3.11
599,Mana,GF,2022-03-13 16:54:50,5.6592,-53.7767,79.18,87,95,9.28
600,Kamina,CD,2022-03-13 16:54:51,-8.7386,24.9906,64.13,94,99,3.44
601,Villefontaine,FR,2022-03-13 16:54:51,45.6125,5.1456,50.11,76,75,8.05
602,Praia,CV,2022-03-13 16:50:12,14.9215,-23.5087,79.34,47,20,25.32
603,Hopelchen,MX,2022-03-13 16:55:52,19.7667,-89.85,78.75,51,94,4.81
604,Areosa,PT,2022-03-13 16:55:52,41.7178,-8.8571,51.33,83,100,10.96
605,Cornwall,CA,2022-03-13 16:55:10,45.0181,-74.7281,23.25,69,95,14.65
606,Shepsi,RU,2022-03-13 16:52:44,44.0361,39.1489,36.63,77,19,9.82
607,Iskateley,RU,2022-03-13 16:55:53,67.6803,53.1512,-0.51,100,32,5.82
608,Maniitsoq,GL,2022-03-13 16:55:53,65.4167,-52.9,2.8,77,77,7.02
609,Mao,ES,2022-03-13 16:55:53,39.8885,4.2658,57.76,94,75,11.5
610,Ballina,AU,2022-03-13 16:55:54,-28.8667,153.5667,65.01,96,75,4.61
611,Cartagena,CO,2022-03-13 16:55:54,10.3997,-75.5144,87.42,62,20,8.05
612,Fort Oglethorpe,US,2022-03-13 16:55:55,34.949,-85.2569,42.33,41,10,1.99
613,Jaisalmer,IN,2022-03-13 16:55:55,26.9147,70.9181,88.92,15,11,6.08
614,Mazamari,PE,2022-03-13 16:55:55,-11.3258,-74.5308,70.34,99,100,1.12
615,Baft,IR,2022-03-13 16:55:56,29.234,56.6057,59.05,34,99,6.06
616,Alexandria,EG,2022-03-13 16:55:11,31.2156,29.9553,53.56,58,40,11.5
617,Crotone,IT,2022-03-13 16:55:56,39.0851,17.1178,49.26,62,7,7.0
618,Barra Patuca,HN,2022-03-13 16:55:56,15.8,-84.2833,82.62,67,5,10.71
619,Srivardhan,IN,2022-03-13 16:55:57,18.0333,73.0167,82.45,41,26,7.23
620,Skala Fourkas,GR,2022-03-13 16:55:57,39.9998,23.3841,42.01,53,100,3.74
621,Msanga,TZ,2022-03-13 16:55:57,-6.05,36.0333,76.44,92,96,2.59
622,Brownsville,US,2022-03-13 16:55:58,25.9018,-97.4975,68.02,54,57,10.0
623,Bodden Town,KY,2022-03-13 16:55:58,19.2833,-81.25,84.2,74,40,19.57
624,Sidi Ali,DZ,2022-03-13 16:55:58,36.0998,0.4206,59.88,62,99,2.55
625,Dimona,IL,2022-03-13 16:55:59,31.0667,35.0333,47.05,62,83,15.77
626,Bulungu,CD,2022-03-13 16:55:59,-4.55,18.6,74.37,87,89,2.55
627,Bushenyi,UG,2022-03-13 16:56:00,-0.5853,30.2114,69.93,56,100,0.65
628,Esfarayen,IR,2022-03-13 16:56:00,37.0765,57.5101,49.66,44,7,4.74
629,Serik,TR,2022-03-13 16:56:00,36.9169,31.0989,44.85,44,29,10.83
630,Binga,ZW,2022-03-13 16:56:01,-17.6203,27.3414,77.4,68,45,4.76
631,Stepnyak,KZ,2022-03-13 16:56:01,52.8339,70.7803,10.17,95,100,11.18
632,Tchollire,CM,2022-03-13 16:56:01,8.4022,14.1698,94.17,11,50,4.5
633,Marabba,SD,2022-03-13 16:56:02,12.35,32.1833,90.59,13,79,13.94
634,Porto Santo,PT,2022-03-13 16:56:02,33.072,-16.3415,64.78,59,20,12.66
635,Almeirim,BR,2022-03-13 16:56:02,-1.5233,-52.5817,83.48,69,96,5.88
636,Mogadouro,PT,2022-03-13 16:56:03,41.3403,-6.7119,48.18,60,82,8.95
637,Machinga,MW,2022-03-13 16:56:03,-15.1685,35.3,67.28,98,98,2.28
638,Maltahohe,NA,2022-03-13 16:56:04,-24.8333,16.9833,73.56,37,72,18.28
639,Valday,RU,2022-03-13 16:56:04,57.9747,33.2525,32.68,97,100,5.59
640,Buxton,GB,2022-03-13 16:56:05,53.2574,-1.9098,51.42,75,100,8.01
641,Ongwediva,NA,2022-03-13 16:56:05,-17.7833,15.7667,71.6,74,100,3.76
642,Chancay,PE,2022-03-13 16:52:08,-11.5714,-77.2672,76.51,71,91,7.47
643,Gondar,ET,2022-03-13 16:51:12,12.6,37.4667,67.19,45,99,1.28
644,Aguas Belas,BR,2022-03-13 16:56:06,-9.1114,-37.1231,94.66,27,67,10.07
645,Mezen,RU,2022-03-13 16:56:06,65.8522,44.24,20.71,96,93,7.52
646,Araouane,ML,2022-03-13 16:56:06,18.9048,-3.5265,91.74,5,0,1.61
647,Revda,RU,2022-03-13 16:56:07,56.801,59.9303,1.0,100,99,2.62
648,Bahar,IR,2022-03-13 16:56:07,34.9072,48.4414,51.96,25,0,2.3
649,Surman,LY,2022-03-13 16:56:08,32.7567,12.5716,65.97,39,70,11.81
650,Cotonou,BJ,2022-03-13 16:56:08,6.3654,2.4183,87.78,70,40,10.36
651,Onega,RU,2022-03-13 16:57:08,63.9061,38.1404,15.01,97,61,3.94
652,Calvia,ES,2022-03-13 16:57:09,39.5657,2.5062,60.93,80,100,2.77
653,Pucara,PE,2022-03-13 16:57:09,-15.9803,-71.4606,37.53,54,97,9.8
654,Hendek,TR,2022-03-13 16:57:09,40.7994,30.7481,25.86,87,10,3.76
655,Nyzhnya Duvanka,UA,2022-03-13 16:57:10,49.5846,38.1743,12.6,92,39,1.68
656,Praia Da Vitoria,PT,2022-03-13 16:57:10,38.7333,-27.0667,57.45,67,75,20.38
657,Cochrane,CA,2022-03-13 16:57:10,51.1834,-114.4687,32.7,67,100,4.61
658,La Rioja,ES,2022-03-13 16:57:11,42.25,-2.5,49.78,40,11,5.14
659,Tevriz,RU,2022-03-13 16:57:11,57.509,72.4042,-0.04,97,28,4.27
660,Temuco,CL,2022-03-13 16:54:53,-38.7333,-72.6,69.57,23,1,8.61
661,Kokkola,FI,2022-03-13 16:57:12,63.8385,23.1307,33.96,51,0,3.44
662,Finnsnes,NO,2022-03-13 16:57:12,69.2296,17.9811,32.61,75,46,3.4
663,Elsterwerda,DE,2022-03-13 16:57:12,51.45,13.5333,53.46,41,0,10.85
664,Apiai,BR,2022-03-13 16:57:13,-24.5094,-48.8425,66.52,94,100,2.21
665,Zheleznodorozhnyy,RU,2022-03-13 16:57:13,55.7503,38.0042,35.15,94,96,10.83
666,Mouila,GA,2022-03-13 16:57:13,-1.8685,11.0559,81.73,80,80,0.69
667,Sorland,NO,2022-03-13 16:57:14,67.667,12.6934,42.66,82,76,9.24
668,Alakurtti,RU,2022-03-13 16:57:14,66.9672,30.3491,31.57,100,100,2.46
669,Burgeo,CA,2022-03-13 16:57:14,47.6167,-57.6152,24.64,84,100,37.94
670,Ouadda,CF,2022-03-13 16:57:15,8.0777,22.4007,86.58,15,82,4.56
671,Burdur,TR,2022-03-13 16:57:15,37.7203,30.2908,27.3,50,40,10.36
672,Plunge,LT,2022-03-13 16:57:16,55.9114,21.8442,36.19,75,8,4.47
673,Iracoubo,GF,2022-03-13 16:57:16,5.4802,-53.2011,79.14,87,96,9.66
674,Gravdal,NO,2022-03-13 16:57:16,68.1214,13.5031,40.89,70,0,1.14
675,Loandjili,CG,2022-03-13 16:57:17,-4.7561,11.8578,82.51,83,20,9.22
676,Lerik,AZ,2022-03-13 16:57:17,38.7726,48.4128,33.44,99,100,5.97
677,Damietta,EG,2022-03-13 16:57:17,31.4165,31.8133,51.69,55,97,14.7
678,Guia De Isora,ES,2022-03-13 16:57:18,28.2115,-16.7795,64.54,59,5,1.99
679,Bonthe,SL,2022-03-13 16:57:18,7.5264,-12.505,84.52,69,89,13.18
680,Khash,IR,2022-03-13 16:57:18,28.2211,61.2158,72.34,21,31,5.68
681,Kashi,CN,2022-03-13 16:57:19,39.4547,75.9797,60.01,21,20,6.71
682,Osypenko,UA,2022-03-13 16:57:19,46.9136,36.8253,28.47,52,28,4.74
683,Uray,RU,2022-03-13 16:57:19,60.1247,64.7758,7.43,94,100,7.34
684,Pechora,RU,2022-03-13 16:57:20,65.1472,57.2244,11.39,98,77,4.38
685,Ati,TD,2022-03-13 16:57:20,13.2154,18.3353,90.03,11,85,11.1
686,Aseri,EE,2022-03-13 16:57:20,59.4506,26.8675,31.8,85,100,9.55
687,Santa Maria Da Boa Vista,BR,2022-03-13 16:57:21,-8.8078,-39.8256,96.82,27,54,8.14
688,Achalpur,IN,2022-03-13 16:57:21,21.2572,77.5086,81.03,11,0,5.91
689,Awjilah,LY,2022-03-13 16:57:22,29.1081,21.2869,61.3,32,0,8.61
690,Kurtamysh,RU,2022-03-13 16:57:22,54.9103,64.4319,10.58,97,98,4.9
691,Petawawa,CA,2022-03-13 16:57:22,45.9001,-77.3328,22.26,62,94,4.0
692,Kupino,RU,2022-03-13 16:57:23,54.3663,77.2981,5.45,91,90,12.88
693,Saint-Georges,GD,2022-03-13 16:57:23,12.0564,-61.7485,83.88,61,98,23.02
694,Balsas,BR,2022-03-13 16:57:23,-7.5325,-46.0356,86.81,60,70,4.05
695,Yarim,YE,2022-03-13 16:57:24,14.298,44.3779,59.05,49,25,2.86
696,Oppdal,NO,2022-03-13 16:57:25,62.5943,9.6912,31.87,75,100,13.15
697,Kousseri,CM,2022-03-13 16:57:25,12.0769,15.0306,92.03,11,87,9.98
698,Chopda,IN,2022-03-13 16:57:25,21.25,75.3,86.11,14,0,3.89
699,Maragogi,BR,2022-03-13 16:58:26,-9.0122,-35.2225,85.28,64,71,10.76
700,Canapi,BR,2022-03-13 16:58:26,-9.1174,-37.6012,94.51,29,97,8.55
701,Asifabad,IN,2022-03-13 16:58:27,19.3667,79.2833,82.89,16,1,4.59
702,Quelimane,MZ,2022-03-13 16:58:27,-17.8786,36.8883,75.15,100,75,9.22
703,Jacksonville,US,2022-03-13 16:54:30,30.3322,-81.6556,57.02,58,0,12.66
704,Banda Aceh,ID,2022-03-13 16:58:27,5.5577,95.3222,79.9,81,17,2.8
705,Boende,CD,2022-03-13 16:58:28,-0.2167,20.8667,74.52,84,98,2.93
706,Scarborough,GB,2022-03-13 16:58:28,54.2797,-0.4044,52.92,76,100,5.01
707,Karpathos,GR,2022-03-13 16:58:29,35.507,27.2132,46.36,42,40,18.41
708,Mercedes,AR,2022-03-13 16:58:29,-34.6515,-59.4307,77.86,29,0,1.86
709,Viransehir,TR,2022-03-13 16:55:20,37.2353,39.7631,33.96,99,100,7.2
710,Porto Franco,BR,2022-03-13 16:58:30,-6.3383,-47.3992,86.49,65,46,4.12
711,Turukhansk,RU,2022-03-13 16:58:30,65.8167,87.9833,-13.52,99,91,6.78
712,Carauari,BR,2022-03-13 16:58:30,-4.8828,-66.8958,74.01,94,100,2.37
713,Peski,RU,2022-03-13 16:58:31,55.2163,38.7626,29.93,97,99,12.12
714,Funtua,NG,2022-03-13 16:58:31,11.5233,7.3081,90.57,11,37,12.77
715,Bela,IN,2022-03-13 16:58:31,25.9333,81.9833,74.01,21,0,3.85
716,Batticaloa,LK,2022-03-13 16:58:32,7.7102,81.6924,80.49,72,100,8.46
717,Mattru,SL,2022-03-13 16:58:32,7.6244,-11.8332,87.51,57,95,9.42
718,Dunkwa,GH,2022-03-13 16:58:33,5.9656,-1.78,90.81,49,39,2.35
719,Gao,ML,2022-03-13 16:58:33,16.6362,1.637,95.88,10,0,8.08
720,Miracema Do Tocantins,BR,2022-03-13 16:58:33,-9.5618,-48.3967,87.04,64,39,4.36
721,Yelnya,RU,2022-03-13 16:58:34,54.5786,33.1837,25.52,93,81,6.73
722,Khorixas,NA,2022-03-13 16:58:34,-20.3667,14.9667,71.71,70,100,12.33
723,Abha,SA,2022-03-13 16:58:34,18.2164,42.5053,66.02,72,0,8.05
724,Harper,LR,2022-03-13 16:58:35,4.375,-7.7169,83.19,73,100,9.51
725,Santa Rosa,PH,2022-03-13 16:55:10,14.3122,121.1114,82.38,80,65,5.68
726,Terra Santa,BR,2022-03-13 16:58:35,-2.1042,-56.4869,85.77,72,97,2.98
727,Aquidauana,BR,2022-03-13 16:58:36,-20.4711,-55.7872,76.8,89,99,7.85
728,Belyy Yar,RU,2022-03-13 16:58:36,53.6039,91.3903,6.69,61,0,6.71
729,Boromo,BF,2022-03-13 16:58:36,11.75,-2.9333,101.71,14,82,0.85
730,Tres Lagoas,BR,2022-03-13 16:58:37,-20.7511,-51.6783,73.78,91,100,1.36
731,Lgov,RU,2022-03-13 16:58:37,51.6307,35.2775,13.46,96,62,1.9
732,Baherden,TM,2022-03-13 16:58:37,38.4362,57.4316,54.66,53,29,8.5
733,Uvarovka,RU,2022-03-13 16:58:38,55.5278,35.6061,28.76,94,89,8.9
734,Molochnyy,RU,2022-03-13 16:58:38,68.8539,33.0205,30.76,69,40,8.95
735,Millerovo,RU,2022-03-13 16:58:38,48.9226,40.3967,21.85,78,36,5.39
736,Rio Cuarto,AR,2022-03-13 16:58:39,-33.1307,-64.3499,79.66,53,0,8.05
737,Mangrol,IN,2022-03-13 16:58:39,21.1167,70.1167,78.91,58,0,5.3
738,Bilma,NE,2022-03-13 16:58:40,18.6853,12.9164,78.08,6,0,9.98
739,Slantsy,RU,2022-03-13 16:58:40,59.1182,28.0914,28.08,95,95,3.09
740,Mayen,DE,2022-03-13 16:58:40,50.3333,7.2167,57.0,60,98,4.81
741,Iberia,US,2022-03-13 16:58:41,29.9502,-91.7507,52.09,32,7,7.72
742,Mlimba,TZ,2022-03-13 16:58:41,-8.8,35.8167,74.32,95,92,2.68
743,Alekseyevka,RU,2022-03-13 16:58:41,50.6309,38.6903,9.01,95,53,2.19
744,Noyabrsk,RU,2022-03-13 16:58:42,63.1994,75.4507,1.4,96,100,9.19
745,Lydenburg,ZA,2022-03-13 16:58:42,-25.0978,30.4597,69.4,77,64,2.28
746,Nova Venecia,BR,2022-03-13 16:59:36,-18.7106,-40.4006,91.4,45,33,2.95
747,Rundu,NA,2022-03-13 16:59:42,-17.9333,19.7667,71.53,75,99,2.13
748,Izhmorskiy,RU,2022-03-13 16:59:43,56.194,86.6414,-4.05,98,64,8.05
749,Itaituba,BR,2022-03-13 16:59:43,-4.2761,-55.9836,80.76,94,40,0.0
750,Kathu,TH,2022-03-13 16:59:44,7.9178,98.3332,87.69,84,100,3.96
751,Palmas De Monte Alto,BR,2022-03-13 16:59:44,-14.2672,-43.1619,95.0,29,90,2.98
752,Wawa,NG,2022-03-13 16:59:44,9.9022,4.4192,96.76,26,90,5.23
753,Grenaa,DK,2022-03-13 16:59:45,56.4158,10.8783,44.82,75,3,20.27
754,Falun,SE,2022-03-13 16:59:45,60.6036,15.626,46.81,91,47,2.62
755,Barranca,PE,2022-03-13 16:59:45,-10.75,-77.7667,74.97,73,100,6.06
756,Grong,NO,2022-03-13 16:59:46,64.4654,12.3149,27.34,83,97,4.76
757,Lins,BR,2022-03-13 16:58:13,-21.6786,-49.7425,78.84,75,100,2.06
758,Panama City,PA,2022-03-13 16:57:07,8.9936,-79.5197,91.92,58,40,6.91
759,Goundam,ML,2022-03-13 16:59:46,16.4145,-3.6708,97.21,6,4,4.18
760,Mmabatho,ZA,2022-03-13 16:59:47,-25.85,25.6333,80.56,41,20,6.91
761,Lubango,AO,2022-03-13 16:59:47,-14.9172,13.4925,60.69,97,100,4.88
762,Bojnurd,IR,2022-03-13 16:59:47,37.4747,57.329,51.75,76,0,6.91
763,Lamu,KE,2022-03-13 16:59:48,-2.2717,40.902,79.34,78,69,15.39
764,Bafilo,TG,2022-03-13 16:59:48,9.35,1.2667,93.63,21,84,1.16
765,Huambo,AO,2022-03-13 16:59:48,-12.7761,15.7392,61.54,95,100,3.24
766,Trabzon,TR,2022-03-13 16:59:49,40.9167,39.8333,32.09,75,75,4.61
767,Kanniyakumari,IN,2022-03-13 16:59:49,8.0833,77.5667,81.99,63,49,14.72
768,Axim,GH,2022-03-13 16:59:50,4.8699,-2.2405,83.44,76,60,13.31
769,Zlobin,HR,2022-03-13 16:59:50,45.2924,14.6541,42.1,46,20,6.91
770,Kang,BW,2022-03-13 16:59:51,-23.6752,22.7876,80.46,34,22,6.85
771,Rio Grande,BR,2022-03-13 16:59:51,-32.035,-52.0986,67.95,53,90,9.91
772,Gornopravdinsk,RU,2022-03-13 16:59:51,60.05,69.9,3.6,96,100,5.3
773,Angouleme,FR,2022-03-13 16:59:52,45.65,0.15,53.92,54,0,8.05
774,Llangefni,GB,2022-03-13 16:59:52,53.2556,-4.3106,51.73,71,20,19.57
775,Stornoway,GB,2022-03-13 16:59:52,58.2093,-6.3865,49.96,75,40,10.36
776,Tshane,BW,2022-03-13 16:59:53,-24.0196,21.8684,78.04,46,80,4.63
777,Khoy,IR,2022-03-13 16:59:53,38.5504,44.9535,38.68,47,80,8.55
778,Mutis,CO,2022-03-13 16:59:53,6.2262,-77.4044,84.58,68,88,5.08
779,Santa Lucia,ES,2022-03-13 16:59:54,27.9117,-15.5407,63.72,46,20,17.27
780,Nikolayevka,RU,2022-03-13 16:59:54,53.1257,47.2041,18.52,95,98,6.15
781,General Roca,AR,2022-03-13 16:59:55,-39.0333,-67.5833,82.62,26,30,12.55
782,Carbonia,IT,2022-03-13 16:59:55,39.1672,8.5222,57.85,84,82,3.8
783,Barabinsk,RU,2022-03-13 16:59:56,55.3571,78.357,1.69,93,9,10.31
784,Mirnyy,RU,2022-03-13 16:59:56,62.5353,113.9611,-1.77,77,100,4.0
785,Manicore,BR,2022-03-13 16:59:56,-5.8092,-61.3003,86.29,63,99,3.11
786,Cayambe,EC,2022-03-13 17:00:57,0.05,-78.1333,56.26,72,98,3.94
787,Teguise,ES,2022-03-13 17:00:58,29.0605,-13.564,68.22,56,75,17.27
788,Calama,CL,2022-03-13 17:00:25,-22.4667,-68.9333,72.05,28,1,18.05
789,Naron,ES,2022-03-13 17:00:58,43.5167,-8.1528,50.02,91,100,11.21
790,Trelew,AR,2022-03-13 17:00:58,-43.249,-65.3051,82.78,13,42,21.41
791,Arkhipo-Osipovka,RU,2022-03-13 17:00:59,44.37,38.52,32.36,79,64,9.69
792,Maues,BR,2022-03-13 17:00:59,-3.3836,-57.7186,87.76,68,57,1.83
793,Rudnichnyy,RU,2022-03-13 17:01:00,59.617,52.4703,15.1,97,80,3.67
794,Penzance,GB,2022-03-13 17:01:00,50.1186,-5.5371,48.34,70,100,12.41
795,Lima Duarte,BR,2022-03-13 17:01:00,-21.8425,-43.7931,77.63,80,100,1.7
796,Barentu,ER,2022-03-13 17:01:01,15.1139,37.5928,78.31,37,84,8.19
797,Ilhabela,BR,2022-03-13 17:01:01,-23.7781,-45.3581,80.13,79,100,4.5
798,Port Said,EG,2022-03-13 17:01:02,31.2565,32.2841,51.49,56,100,18.25
799,Porteirinha,BR,2022-03-13 17:01:02,-15.7433,-43.0283,91.31,38,96,1.63
800,Cururupu,BR,2022-03-13 17:01:03,-1.8283,-44.8683,86.02,64,64,5.41
801,Anamur,TR,2022-03-13 17:01:03,36.0751,32.8369,40.96,51,43,8.97
802,Kintampo,GH,2022-03-13 17:01:04,8.0563,-1.7306,91.74,32,81,5.35
803,San Miguel,SV,2022-03-13 17:01:04,13.4833,-88.1833,98.01,21,9,4.65
804,Imbituba,BR,2022-03-13 17:01:05,-28.24,-48.6703,71.82,95,100,4.76
805,Bin Qirdan,TN,2022-03-13 17:01:05,33.1378,11.2197,67.57,34,93,14.09
806,Sironko,UG,2022-03-13 17:01:05,1.2313,34.2477,79.63,27,98,4.81
807,Norrtalje,SE,2022-03-13 17:01:06,59.758,18.705,48.38,85,68,3.65
808,Stromness,GB,2022-03-13 17:01:06,58.965,-3.296,46.36,89,100,31.25
809,Waddan,LY,2022-03-13 17:01:07,29.1614,16.139,66.31,19,0,6.67
810,Borova,UA,2022-03-13 17:01:07,50.1763,30.1043,32.25,71,100,3.09
811,Codajas,BR,2022-03-13 17:01:08,-3.8367,-62.0569,86.22,69,100,1.97
812,Umtata,ZA,2022-03-13 17:01:08,-31.5889,28.7844,69.31,96,52,7.2
813,Road Town,VG,2022-03-13 17:01:08,18.4167,-64.6167,81.0,76,11,19.33
814,Huarmey,PE,2022-03-13 17:01:09,-10.0681,-78.1522,77.23,72,100,7.7
815,Balotra,IN,2022-03-13 17:01:09,25.8333,72.2333,84.2,19,1,10.92
816,Stephenville,US,2022-03-13 17:01:10,32.2207,-98.2023,58.87,17,0,13.8
817,Paracuru,BR,2022-03-13 17:01:10,-3.41,-39.0306,82.11,70,100,5.73
818,Boyabat,TR,2022-03-13 17:00:33,41.4689,34.7667,29.5,79,89,3.71
819,Havoysund,NO,2022-03-13 17:01:11,70.9963,24.6622,33.76,82,100,13.49
820,Taoudenni,ML,2022-03-13 17:01:11,22.6783,-3.9836,90.0,6,0,3.76
821,Bud,US,2022-03-13 17:01:12,39.447,-86.1758,44.55,50,64,21.27
822,Americus,US,2022-03-13 17:01:12,32.0724,-84.2327,46.53,25,0,3.44
823,Areka,ET,2022-03-13 17:01:12,7.0667,37.7,73.69,30,91,4.38
824,Santa Cruz,BO,2022-03-13 17:01:13,-17.8,-63.1667,80.49,52,90,10.65
825,Borgo San Dalmazzo,IT,2022-03-13 17:01:13,44.333,7.4858,44.49,95,97,2.21
826,Zhanaozen,KZ,2022-03-13 17:01:13,43.3,52.8,35.29,59,41,8.46
827,Irtyshskiy,RU,2022-03-13 17:01:14,58.3333,68.1333,11.23,88,98,8.84
828,Dabat,ET,2022-03-13 17:01:14,12.9842,37.765,64.09,43,100,5.39
829,Rodino,RU,2022-03-13 17:01:15,52.5,80.25,12.69,86,100,16.11
830,Rypefjord,NO,2022-03-13 17:02:15,70.6333,23.6667,37.87,75,0,4.61
831,Karkal,IN,2022-03-13 17:01:35,13.2,74.9833,84.02,72,46,2.89
832,Iquitos,PE,2022-03-13 17:02:15,-3.7481,-73.2472,81.52,86,96,1.19
833,Borovoy,RU,2022-03-13 17:02:16,55.4333,86.0833,6.08,61,0,17.9
834,Nueva Guinea,NI,2022-03-13 17:02:16,11.6876,-84.4562,85.26,55,51,14.41
835,Lapua,FI,2022-03-13 17:02:17,62.9693,23.0088,43.48,91,88,4.38
836,Faya,SA,2022-03-13 17:02:17,18.3851,42.4509,61.92,64,4,2.73
837,Aden,YE,2022-03-13 17:00:24,12.7794,45.0367,78.66,72,49,16.64
838,Puerto Cabezas,NI,2022-03-13 17:02:17,14.0351,-83.3888,85.5,63,13,11.72
839,Capreol,CA,2022-03-13 17:02:18,46.706,-80.9225,23.56,72,100,14.97
840,Maxixe,MZ,2022-03-13 17:02:18,-23.8597,35.3472,76.87,80,1,7.52
841,Misratah,LY,2022-03-13 17:02:19,32.3754,15.0925,60.04,62,34,16.04
842,Bouca,CF,2022-03-13 17:02:19,6.5105,18.2733,87.04,32,78,2.17
843,Shihezi,CN,2022-03-13 17:02:19,44.3,86.0333,47.26,74,100,7.99
844,Lasa,IT,2022-03-13 17:02:20,46.6166,10.7002,36.93,87,33,4.34
845,Wana,PK,2022-03-13 17:02:20,32.2989,69.5725,69.21,43,5,3.29
846,Phalaborwa,ZA,2022-03-13 17:00:57,-23.943,31.1411,82.09,31,2,6.85
847,Yumbe,UG,2022-03-13 17:02:20,3.4651,31.2469,79.34,44,78,7.94
848,Kwekwe,ZW,2022-03-13 17:02:21,-18.9281,29.8149,70.07,61,64,4.54
849,Conakry,GN,2022-03-13 16:58:57,9.538,-13.6773,86.07,58,20,6.91
850,Sakakah,SA,2022-03-13 17:02:21,29.9697,40.2064,60.28,30,0,6.8
851,Mazagao,BR,2022-03-13 17:02:22,-0.115,-51.2894,86.0,64,74,5.99
852,Lewisville,US,2022-03-13 17:01:48,33.0462,-96.9942,60.15,23,0,17.27
853,Namsos,NO,2022-03-13 16:58:56,64.4662,11.4957,44.65,84,100,5.12
854,Pangoa,PE,2022-03-13 17:02:22,-12.1167,-73.0,67.55,98,100,0.98
855,Muisne,EC,2022-03-13 17:02:23,0.6,-80.0333,82.04,72,66,6.33
856,Skagen,DK,2022-03-13 17:02:23,57.7209,10.5839,42.3,68,10,18.14
857,Quixada,BR,2022-03-13 17:02:24,-4.9714,-39.0153,85.24,66,64,3.18
858,Diffa,NE,2022-03-13 17:02:24,13.3154,12.6113,86.29,12,82,8.75
859,Kasongo-Lunda,CD,2022-03-13 17:02:24,-6.4667,16.8167,73.56,84,98,3.53
860,Sinjar,IQ,2022-03-13 17:02:25,36.3209,41.8754,47.12,54,81,3.04
861,Gelemso,ET,2022-03-13 17:02:25,8.8167,40.5167,69.53,31,22,6.44
862,Yara,CU,2022-03-13 17:02:25,20.2753,-76.9533,90.95,39,34,10.2
863,Benguela,AO,2022-03-13 17:02:26,-12.5763,13.4055,79.54,78,100,7.54
864,Beboto,TD,2022-03-13 17:02:26,8.2668,16.939,92.23,15,11,2.98
865,Pauini,BR,2022-03-13 17:02:27,-7.7136,-66.9764,73.85,99,100,3.11
866,Constantine,DZ,2022-03-13 17:02:27,36.365,6.6147,62.01,51,75,6.91
867,Port-Gentil,GA,2022-03-13 17:02:27,-0.7193,8.7815,82.24,73,96,5.06
868,Tsiroanomandidy,MG,2022-03-13 17:02:28,-18.7667,46.0333,72.61,74,92,2.84
869,Japura,ID,2022-03-13 17:02:28,-0.3167,102.35,76.14,92,100,1.1
870,Vadso,NO,2022-03-13 17:02:28,70.0744,29.7487,33.96,80,40,8.05
871,Sibiti,CG,2022-03-13 17:02:29,-3.6819,13.3499,72.86,89,100,1.54
872,Krikellos,GR,2022-03-13 17:02:29,38.95,21.1833,47.93,54,31,1.81
873,Talant,FR,2022-03-13 17:02:29,47.3369,5.0089,48.54,93,100,2.3
874,Plakhtiyivka,UA,2022-03-13 17:02:30,46.1006,29.7217,32.54,73,100,4.61
875,Raga,SS,2022-03-13 17:02:30,8.4596,25.678,84.15,15,100,4.63
876,Derzhavinsk,KZ,2022-03-13 17:03:30,51.1,66.3167,4.91,100,98,3.65
877,Dalgopol,BG,2022-03-13 17:03:31,43.05,27.35,37.78,74,100,4.25
878,Zharkent,KZ,2022-03-13 17:03:31,44.1628,80.0,48.67,83,100,13.31
879,Mastic Beach,US,2022-03-13 17:03:31,40.7668,-72.8521,35.42,47,0,21.0
880,Lagunas,PE,2022-03-13 17:03:32,-5.2269,-75.6753,77.27,80,100,2.35
881,Plettenberg Bay,ZA,2022-03-13 17:03:32,-34.0527,23.3716,63.75,89,100,12.39
882,Kingsport,US,2022-03-13 17:02:21,36.5484,-82.5618,34.99,50,100,8.05
883,Muzhi,RU,2022-03-13 17:03:33,65.3667,64.6667,3.43,100,96,3.65
884,Dankov,RU,2022-03-13 17:03:33,53.2515,39.1555,26.13,85,98,8.81
885,Khuzdar,PK,2022-03-13 17:03:33,27.7384,66.6434,77.0,22,1,4.76
886,Atkinson,US,2022-03-13 17:03:34,42.8384,-71.147,34.02,44,0,16.11
887,Cafarnaum,BR,2022-03-13 17:03:34,-11.6936,-41.4683,91.13,30,6,9.82
