City_ID,City,Country,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed,Date
590,Stephanskirchen,DE,47.8595,12.1528,39.43,54,0,4.72,2022-03-13 20:00:41
591,Saquarema,BR,-22.92,-42.5103,79.84,84,98,10.02,2022-03-13 20:00:41
592,Vallenar,CL,-28.5708,-70.7581,83.07,28,0,9.26,2022-03-13 20:00:30
593,San Ramon,US,37.7799,-121.978,65.64,57,36,5.99,2022-03-13 20:00:42
594,Hare Bay,CA,48.8499,-54.0148,31.19,60,58,23.98,2022-03-13 20:00:42
595,San Carlos Del Zulia,VE,9.0,-71.9135,82.9,67,90,6.46,2022-03-13 20:00:43
596,Olinda,BR,-8.0089,-34.8553,82.26,71,99,10.04,2022-03-13 20:00:43
597,Chandrakona,IN,22.7333,87.5167,71.73,25,87,4.59,2022-03-13 20:00:44
598,Szombathely,HU,47.2309,16.6216,35.06,45,0,8.81,2022-03-13 20:00:44
599,Rafaela,AR,-31.2503,-61.4867,78.98,32,15,4.0,2022-03-13 19:58:14
600,Troitsko-Pechorsk,RU,62.7084,56.1964,15.22,97,99,5.08,2022-03-13 20:00:45
601,Wagar,SD,16.1525,36.2032,77.11,49,31,14.76,2022-03-13 20:00:45
602,Polovinnoye,RU,54.7914,65.9864,11.48,95,100,8.1,2022-03-13 20:00:46
603,Waw,SS,7.7029,27.9953,86.16,18,100,3.91,2022-03-13 20:00:46
604,Easton,US,40.6884,-75.2207,31.68,48,100,8.01,2022-03-13 19:55:52
605,Cordoba,AR,-31.4135,-64.1811,80.64,37,9,7.56,2022-03-13 20:00:47
606,Gorgan,IR,36.8387,54.4348,50.72,71,13,4.59,2022-03-13 20:01:47
607,Rorvik,NO,64.8621,11.2373,44.71,49,0,6.91,2022-03-13 20:01:48
608,Brigantine,US,39.4101,-74.3646,39.2,39,0,12.66,2022-03-13 20:01:48
609,Camocim,BR,-2.9022,-40.8411,80.47,81,100,8.12,2022-03-13 20:01:49
610,Muscat,OM,23.6139,58.5922,81.68,50,0,4.61,2022-03-13 20:00:15
611,Arenapolis,BR,-14.4503,-56.8461,82.26,79,92,4.29,2022-03-13 20:01:49
612,Edgewater,US,28.9889,-80.9023,68.29,56,78,10.36,2022-03-13 20:01:49
613,Lesnyye Polyany,RU,55.9667,37.8667,36.01,98,100,9.35,2022-03-13 20:01:50
614,Grand-Santi,GF,4.25,-54.3833,79.79,94,100,3.49,2022-03-13 20:01:50
615,Puerto Maldonado,PE,-12.6,-69.1833,69.37,97,100,2.21,2022-03-13 20:01:51
616,Stepnyak,KZ,52.8339,70.7803,8.62,96,100,9.78,2022-03-13 20:01:51
617,Satipo,PE,-11.2522,-74.6386,71.46,96,100,1.36,2022-03-13 20:01:51
618,Novominskaya,RU,46.3163,38.9586,26.67,64,85,5.79,2022-03-13 20:01:52
619,Montague,US,42.5356,-72.5351,37.71,42,100,4.0,2022-03-13 20:01:52
620,Rawson,AR,-43.3002,-65.1023,74.07,31,16,15.88,2022-03-13 20:01:53
621,Salinopolis,BR,-0.6136,-47.3561,78.53,88,100,8.5,2022-03-13 20:01:53
622,Gopalur,IN,16.6167,77.8,80.92,32,29,2.91,2022-03-13 20:01:53
623,Nicolas Bravo,MX,18.45,-88.9167,81.19,55,96,4.76,2022-03-13 20:01:54
624,Hearst,CA,49.6835,-83.6665,22.41,79,100,5.88,2022-03-13 20:01:54
625,Mitsamiouli,KM,-11.3847,43.2844,81.28,75,97,3.58,2022-03-13 20:01:54
626,Bourbonnais,US,41.1417,-87.875,52.29,67,0,18.41,2022-03-13 20:01:21
627,Tukan,RU,53.8409,57.4552,8.01,98,100,1.03,2022-03-13 20:01:55
628,Anloga,GH,5.7947,0.8973,82.78,79,16,10.38,2022-03-13 20:01:55
629,Marienburg,PL,54.0359,19.0266,40.87,76,0,7.96,2022-03-13 20:00:50
630,Ushtobe,KZ,45.2514,77.9838,44.31,76,100,6.67,2022-03-13 20:01:56
631,Beawar,IN,26.1,74.3167,76.35,23,0,4.97,2022-03-13 20:01:56
632,Brae,GB,60.3964,-1.353,45.95,87,100,26.84,2022-03-13 20:01:57
633,Viedma,AR,-40.8135,-62.9967,82.38,25,23,18.9,2022-03-13 20:01:57
634,Aksarayskiy,RU,46.7924,48.0119,24.12,80,33,7.49,2022-03-13 20:01:57
635,Zurrieq,MT,35.8311,14.4742,53.11,87,75,12.66,2022-03-13 20:01:58
636,Springdale,US,36.1867,-94.1288,62.73,23,0,17.0,2022-03-13 20:01:58
637,Kiruna,SE,67.8557,20.2251,20.32,79,32,6.91,2022-03-13 20:01:58
638,Dalvik,IS,65.9702,-18.5286,27.93,66,8,10.71,2022-03-13 20:01:59
639,Kalaleh,IR,37.3807,55.4916,49.17,76,2,3.31,2022-03-13 20:01:59
640,Halkirk,CA,52.2834,-112.1518,30.78,97,100,4.0,2022-03-13 20:01:59
641,Kalavai,IN,12.7703,79.42,72.37,70,70,2.44,2022-03-13 20:02:00
642,Severomorsk,RU,69.0689,33.4162,27.0,88,99,7.74,2022-03-13 20:02:00
643,Bardiyah,LY,31.7561,25.0865,49.57,56,16,10.51,2022-03-13 20:02:00
644,Jensen Beach,US,27.2545,-80.2298,71.62,60,75,14.0,2022-03-13 20:02:01
645,Manadhoo,MV,5.7667,73.3833,82.65,71,76,2.75,2022-03-13 20:02:01
646,Oxelosund,SE,58.6706,17.1015,34.18,93,0,5.75,2022-03-13 20:02:02
647,Copiapo,CL,-27.3667,-70.3333,82.45,31,0,10.67,2022-03-13 20:00:31
648,Cacoal,BR,-11.4386,-61.4472,81.66,84,99,2.91,2022-03-13 20:00:09
649,Muzaffarabad,PK,34.37,73.4711,64.72,56,76,6.02,2022-03-13 20:02:02
650,Pangody,RU,65.85,74.4859,-1.39,99,93,5.97,2022-03-13 20:02:03
651,Bonthe,SL,7.5264,-12.505,79.36,86,100,11.83,2022-03-13 20:02:03
652,Sao Jose Do Egito,BR,-7.4789,-37.2744,86.14,42,100,1.9,2022-03-13 20:02:03
653,Marovoay,MG,-16.1,46.6333,77.22,78,99,1.43,2022-03-13 20:02:04
654,Banda Aceh,ID,5.5577,95.3222,78.93,84,15,3.96,2022-03-13 20:03:04
655,Joshimath,IN,30.5667,79.5667,50.88,31,0,11.25,2022-03-13 20:03:04
656,Maragheh,IR,37.3917,46.2398,33.94,64,100,3.11,2022-03-13 20:03:05
657,Dutse,NG,11.7594,9.3392,78.69,17,14,8.61,2022-03-13 20:03:05
658,Puerto Baquerizo Moreno,EC,-0.9,-89.6,79.79,72,16,1.61,2022-03-13 20:02:52
659,Itigi,TZ,-5.7,34.4833,61.5,95,100,4.79,2022-03-13 20:03:06
660,Windhoek,NA,-22.5594,17.0832,67.1,77,100,6.38,2022-03-13 20:02:31
661,Sompeta,IN,18.9333,84.6,77.27,46,100,4.0,2022-03-13 20:03:06
662,Surab,PK,28.4914,66.2585,67.01,32,94,4.21,2022-03-13 20:03:07
663,Nautanwa,IN,27.4333,83.4167,67.78,37,0,1.16,2022-03-13 20:03:07
664,Znamenskoye,RU,57.1281,73.8282,-4.09,99,19,4.21,2022-03-13 20:03:07
665,Rehnan,IR,32.6846,51.6013,44.11,63,0,5.59,2022-03-13 20:03:08
666,Akdepe,TM,42.0551,59.3788,46.33,39,100,7.81,2022-03-13 20:03:08
667,Santa Cruz Cabralia,BR,-16.2781,-39.0247,80.76,76,91,8.39,2022-03-13 20:03:08
668,Akdagmadeni,TR,39.6603,35.8836,12.4,95,96,3.22,2022-03-13 20:03:09
669,Tshela,CD,-4.9833,12.9333,72.57,97,100,1.19,2022-03-13 20:03:09
670,Glens Falls,US,43.3095,-73.644,33.98,44,100,5.99,2022-03-13 20:00:06
671,Suffolk,US,40.8668,-72.7996,36.41,50,0,16.11,2022-03-13 20:03:10
672,Qasigiannguit,GL,68.8193,-51.1922,3.45,91,100,6.78,2022-03-13 20:03:10
673,Syracuse,IT,37.0881,15.2792,49.37,74,84,3.06,2022-03-13 20:03:10
674,Seoni,IN,22.0833,79.5333,72.21,15,0,3.83,2022-03-13 20:03:11
675,Yakhroma,RU,56.3,37.4833,34.45,98,100,10.67,2022-03-13 20:03:11
676,Aleksandriya,RU,45.0947,43.2456,25.99,76,77,4.45,2022-03-13 20:03:11
677,Isiolo,KE,0.3546,37.5822,72.73,46,72,5.48,2022-03-13 20:03:12
678,Cabo Rojo,PR,18.0866,-67.1457,84.97,71,72,5.01,2022-03-13 20:03:12
679,Liuli,TZ,-11.0833,34.6333,76.53,78,100,5.17,2022-03-13 20:03:12
680,Asyut,EG,27.181,31.1837,55.81,45,0,19.3,2022-03-13 20:03:13
681,Abu Samrah,SY,35.3029,37.1841,36.34,92,76,7.27,2022-03-13 20:03:13
682,Blagoyevo,RU,63.3667,47.9167,21.78,92,100,8.81,2022-03-13 20:03:14
683,Jacareacanga,BR,-6.2222,-57.7528,90.09,55,87,1.77,2022-03-13 20:03:14
684,Mosquera,CO,4.7059,-74.2302,60.67,80,100,6.08,2022-03-13 20:02:30
685,Kita,ML,13.0349,-9.4895,90.99,11,100,5.82,2022-03-13 20:02:11
686,Bengkulu,ID,-3.8004,102.2655,76.98,91,100,5.17,2022-03-13 20:03:14
687,Bonfim,BR,3.0833,-59.95,91.9,43,100,3.31,2022-03-13 20:03:15
688,Puri,IN,19.8,85.85,75.72,73,100,4.23,2022-03-13 20:03:15
689,Balsas,BR,-7.5325,-46.0356,83.64,73,87,3.51,2022-03-13 20:00:10
690,Mogilno,PL,52.6581,17.9558,41.2,54,0,1.99,2022-03-13 20:03:16
691,Gbarnga,LR,6.9956,-9.4722,76.08,85,23,3.44,2022-03-13 20:03:16
692,Cobija,BO,-11.0267,-68.7692,73.98,93,99,0.92,2022-03-13 20:03:16
693,Sabla,NG,12.7525,4.7077,84.02,15,100,10.22,2022-03-13 20:03:17
694,Urumqi,CN,43.801,87.6005,43.75,87,75,11.18,2022-03-13 20:03:17
695,Kushnarenkovo,RU,55.105,55.3508,5.72,98,100,4.32,2022-03-13 20:03:18
696,Campina Verde,BR,-19.5356,-49.4864,78.19,68,64,1.92,2022-03-13 20:03:18
697,Bjornevatn,NO,69.6672,29.9847,30.54,93,0,10.36,2022-03-13 20:03:18
698,Konotop,UA,51.2403,33.2026,25.39,85,91,1.3,2022-03-13 20:03:19
699,Sechura,PE,-5.5569,-80.8222,84.63,57,28,17.2,2022-03-13 20:03:19
700,Aligudarz,IR,33.4006,49.6949,44.08,85,23,7.16,2022-03-13 20:03:20
701,Matagami,CA,49.7502,-77.6328,15.91,57,100,9.22,2022-03-13 20:03:20
702,Sucua,EC,-2.4667,-78.1667,72.34,88,75,2.3,2022-03-13 20:04:20
703,Mayumba,GA,-3.432,10.6554,77.94,86,91,2.95,2022-03-13 20:04:21
704,Chiscani,RO,45.1833,27.9333,33.44,71,91,5.03,2022-03-13 20:04:21
705,Digby,CA,44.6169,-65.7655,30.58,52,100,27.25,2022-03-13 20:04:21
706,Praia Da Vitoria,PT,38.7333,-27.0667,55.76,65,88,14.65,2022-03-13 20:04:22
